,Despesas Orçamentárias,DOTAÇÃO INICIAL (d),DOTAÇÃO ATUALIZADA (e),DESPESAS EMPENHADAS NO BIMESTRE,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),% (b/total b),SALDO (g) =(e-f),DESPESAS LIQUIDADAS NO BIMESTRE,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),% (d/total d),SALDO (i) = (e-h),Bimestre,Ano,tempo,base = ultimo periodo
junho 2019,Serviços Urbanos,51.240773336088836,56.38657518048594,3.5216313593533446,37.11647808472658,3.02,18024940.68,8.469743486829833,21.796766983887917,2.64,32354753.47,3,2019,2019-06-20,93.53840092464623
agosto 2019,Serviços Urbanos,51.08740435036266,56.42491469967107,7.108597220814746,44.11398181051843,3.14,11550020.18,8.755749923626903,30.48727690767129,2.75,24334487.29,4,2019,2019-08-20,93.8192116226781
outubro 2019,Serviços Urbanos,51.05679069865976,56.32521743532852,5.68104956355289,49.76859648093966,3.13,6155058.45,8.651819382400435,39.12082707306042,2.79,16150701.56,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Serviços Urbanos,50.22019012837765,55.6488053265783,4.3298529855372205,53.28295684290336,2.95,2257949.33,11.785247263155219,50.265052724959354,2.88,5138216.02,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Serviços Urbanos,58.24628056916725,58.01427802045689,40.48098099248384,40.48098099248384,4.86,16810719.35,5.757634078498444,5.757634078498444,2.31,50103056.72,1,2020,2020-02-20,95.87882600277499
abril 2020,Serviços Urbanos,58.386534951832495,58.769874634531895,3.83588719514586,44.41434454051102,4.15,13730850.46,9.943433946821404,15.714932145146923,2.94,41181410.44,2,2020,2020-04-20,95.64850876331589
junho 2020,Serviços Urbanos,58.45726122304102,58.032965723139775,2.7343367777703556,47.202482438353194,3.72,10346662.37,10.593594902742979,26.327563261527825,3.15,30289054.14,3,2020,2020-06-20,95.53278554553334
agosto 2020,Serviços Urbanos,58.10811050593067,57.32217106170743,3.1249898660250626,50.0455435884595,3.53,6993334.37,8.599140436605449,34.769455695058724,3.19,21674694.78,4,2020,2020-08-20,96.10680766207365
outubro 2020,Serviços Urbanos,57.24626568617468,56.161384932834665,3.0499128432655627,52.35319356827876,3.33,3715031.56,8.144780383598215,42.398544292852556,3.14,13426160.2,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Serviços Urbanos,55.985464625,56.305877118649995,2.03390642585,53.234064748674996,3.1,3064151.99,7.88896256335,49.353714424575,2.99,6934825.63,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Transportes Coletivos Urbanos,24.43123815391169,24.43123815391169,6.912318546911194,6.912318546911194,0.87,15545370.88,1.1154203208473747,1.1154203208473747,0.49,20689234.48,1,2018,2018-02-20,88.73475778602311
abril 2018,Transportes Coletivos Urbanos,24.35568729902386,24.356698421242097,0.29390672620417124,7.184849705811482,0.71,15284664.47,1.6771313466559732,2.7891023556727976,0.56,19197319.68,2,2018,2018-04-20,89.01001122998021
junho 2018,Transportes Coletivos Urbanos,23.9567970454975,23.957791607854663,3.934121470415198,11.001299829673682,0.92,11724596.77,0.534517305915943,3.2779405669236574,0.42,18713623.94,3,2018,2018-06-20,90.4920635209639
agosto 2018,Transportes Coletivos Urbanos,23.899509204947968,23.90050138901017,1.9503845304321255,12.925376973968877,0.95,9955422.94,3.279584668054987,6.5496867022995,0.63,15738746.28,4,2018,2018-08-20,90.70897571198554
outubro 2018,Transportes Coletivos Urbanos,23.678785042297683,23.67976806303379,0.7433591119418314,13.54936363415643,0.89,9274844.01,0.7727716821786004,7.2619686856901655,0.55,15031238.81,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Transportes Coletivos Urbanos,23.693075520798047,23.85223370916057,0.3781672669278571,13.935708131856966,0.81,9073552.22,2.165297920386875,9.43164930591522,0.57,13194734.85,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Transportes Coletivos Urbanos,22.671247354107575,22.671247354107575,6.0691090578321445,6.0691090578321445,0.77,15304981.89,1.1178042025107722,1.1178042025107722,0.48,19869431.95,1,2019,2019-02-20,92.18681122198316
abril 2019,Transportes Coletivos Urbanos,22.374941596283396,22.374941596283396,0.0020972593451221854,5.9918850548483675,0.58,15303022.89,2.2208976011113464,3.3240924697751217,0.65,17794944.4,2,2019,2019-04-20,93.40761811629307
junho 2019,Transportes Coletivos Urbanos,22.3436575710085,22.3436575710085,5.798171378158518,11.781678744837576,0.96,9879506.1,2.7891957679517785,6.108640583457366,0.74,15185975.28,3,2019,2019-06-20,93.53840092464623
agosto 2019,Transportes Coletivos Urbanos,22.27678067052532,22.27678067052532,4.090351233640495,15.836766183620885,1.13,6041970.82,4.8506075795034445,10.940964363762355,0.99,10635173.49,4,2019,2019-08-20,93.8192116226781
outubro 2019,Transportes Coletivos Urbanos,22.26343151698774,22.26343151698774,0.11182272098945081,15.939098869831495,1.0,5936996.72,2.397661833246135,13.33206992591613,0.95,8384357.28,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Transportes Coletivos Urbanos,21.898629905905725,23.013055466215647,1.110440692614189,16.788366483961653,0.93,5940799.85,2.508283459720152,15.621898266338015,0.89,7054069.0,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Transportes Coletivos Urbanos,16.374731162796678,16.374731162796678,11.57268634023414,11.57268634023414,1.39,4604144.2,2.2339790225821154,2.2339790225821154,0.89,13557987.14,1,2020,2020-02-20,95.87882600277499
abril 2020,Transportes Coletivos Urbanos,16.41416076736723,16.41416076736723,2.401902548930399,14.002455389180806,1.31,2306760.23,3.30480713277188,5.544165474782422,1.04,10396988.4,2,2020,2020-04-20,95.64850876331589
junho 2020,Transportes Coletivos Urbanos,16.43404398850804,22.055150888442956,6.465729942581793,20.485147144246547,1.61,1499868.31,3.635522643003668,9.186404018144247,1.1,12293872.35,3,2020,2020-06-20,95.53278554553334
agosto 2020,Transportes Coletivos Urbanos,16.335887521311985,21.92342094441948,0.02571505661378115,20.388509499658074,1.44,1475154.39,2.8286545106760483,11.960190416912646,1.1,9575342.8,4,2020,2020-08-20,96.10680766207365
outubro 2020,Transportes Coletivos Urbanos,16.09359776324246,22.82835004220621,1.7297211778979273,21.81583345379784,1.39,987747.39,2.7698461093411897,14.552646002549587,1.08,8073255.45,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Transportes Coletivos Urbanos,15.73914975,22.32557475,-1.6707503798,19.664607611725003,1.14,2654331.31,3.3844483407999997,17.616584502174998,1.07,4697247.13,6,2020,2020-12-20,99.75062344139651
