,Despesas Orçamentárias,DOTAÇÃO INICIAL (d),DOTAÇÃO ATUALIZADA (e),DESPESAS EMPENHADAS NO BIMESTRE,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),% (b/total b),SALDO (g) =(e-f),DESPESAS LIQUIDADAS NO BIMESTRE,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),% (d/total d),SALDO (i) = (e-h),Bimestre,Ano,tempo,base = ultimo periodo
outubro 2020,Ensino Fundamental,128.07305170985248,129.58196424480448,11.90902522411492,101.69493880073144,6.47,27204825.0,17.579718871405998,81.32061991508384,6.02,47080726.82,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Ensino Fundamental,125.25235,128.033967792725,7.305803451225,106.760996388725,6.21,21219921.6,23.491999369574998,103.02160073252499,6.25,24949992.08,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Ensino Médio,3.549905446968117,3.549905446968117,3.289533969359383,3.289533969359383,0.41,231040.0,0.017205433790460842,0.017205433790460842,0.01,3134732.8,1,2018,2018-02-20,88.73475778602311
abril 2018,Ensino Médio,3.5389277638232923,3.5389277638232923,0.008987753050979791,3.2883492087619755,0.32,223040.0,0.19235686821521375,0.2095090961377036,0.04,2963515.93,2,2018,2018-04-20,89.01001122998021
junho 2018,Ensino Médio,3.480968250072288,3.480968250072288,0.02652166285769362,3.2610152594391484,0.27,199040.0,0.5156122778567289,0.7216900958930013,0.09,2496927.74,3,2018,2018-06-20,90.4920635209639
agosto 2018,Ensino Médio,3.4726442177031274,3.3822452253692683,0.0,3.2532172002137205,0.24,117040.0,0.20980203833880806,0.9297663581582726,0.09,2224618.46,4,2018,2018-08-20,90.70897571198554
outubro 2018,Ensino Médio,3.440572576375188,3.351008464863199,0.01747592419746127,3.240648003556231,0.21,101040.0,0.807635615752357,1.7288151071634914,0.13,1485191.48,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Ensino Médio,3.4426490101256446,3.353030845417612,0.04853147118656475,3.291135251212718,0.19,56634.04,1.5612767799122618,3.291135251212718,0.2,56634.04,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Ensino Médio,3.650196763935329,3.650196763935329,0.4017928324997462,0.4017928324997462,0.05,2994600.0,0.0,0.0,0.0,3365000.0,1,2019,2019-02-20,92.18681122198316
abril 2019,Ensino Médio,3.6024898909321874,3.6024898909321874,3.0147433975824782,3.4112849297076733,0.33,178600.0,0.3615187035168575,0.3615187035168575,0.07,3027313.99,2,2019,2019-04-20,93.40761811629307
junho 2019,Ensino Médio,3.597452989078589,3.597452989078589,0.008552637121137805,3.415068002470325,0.28,170600.0,1.0170572199180432,1.378070457969907,0.17,2075974.93,3,2019,2019-06-20,93.53840092464623
agosto 2019,Ensino Médio,3.5866854365962375,3.5866854365962375,0.02558111455521834,3.430427461854779,0.24,146600.0,0.3691539227518758,1.7430996719276397,0.16,1729637.63,4,2019,2019-08-20,93.8192116226781
outubro 2019,Ensino Médio,3.5845361487214653,3.5845361487214653,0.017043856873564175,3.4454156669909977,0.22,130600.0,0.8368089519400242,2.5788640876083178,0.18,944079.33,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Ensino Médio,3.5258010628458876,3.8925262848358013,0.3760979223463513,3.765058088072574,0.21,121654.76,1.2284504591419412,3.765058088072574,0.22,121654.76,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Ensino Médio,3.6765156051222165,3.6765156051222165,0.13767377585138516,0.13767377585138516,0.02,3393000.0,0.0009759193338192505,0.0009759193338192505,0.0,3524064.3,1,2020,2020-02-20,95.87882600277499
abril 2020,Ensino Médio,3.6853684867400096,4.086500177093296,3.4248668090645467,3.5628720970786403,0.33,500842.45,0.41159376668817393,0.41257203599116477,0.08,3514057.48,2,2020,2020-04-20,95.64850876331589
junho 2020,Ensino Médio,3.6898327415773884,4.091450341031902,0.0167481769830463,3.5839361434385415,0.28,484842.45,0.014751270906136461,0.4278230742106832,0.05,3499965.18,3,2020,2020-06-20,95.53278554553334
agosto 2020,Ensino Médio,3.667794286118048,4.067013123298725,0.016648144277415258,3.579178326362672,0.25,468842.45,0.02517594808171775,0.4504437412198396,0.04,3475769.38,4,2020,2020-08-20,96.10680766207365
outubro 2020,Ensino Médio,3.6133944875718744,4.006692211782649,0.016401223205999998,3.542494080557531,0.23,452842.45,0.06943283581263536,0.5131957092227705,0.04,3408035.08,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Ensino Médio,3.5338125,3.9184481711999997,-2.94288440385,0.521589211225,0.03,3388387.99,0.019696207725,0.521589211225,0.03,3388387.99,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Ensino Profissional,2.620168306095515,2.620168306095515,0.46587464744859514,0.46587464744859514,0.06,1911607.26,0.46587464744859514,0.46587464744859514,0.2,1911607.26,1,2018,2018-02-20,88.73475778602311
abril 2018,Ensino Profissional,2.6120657304410018,2.6120657304410018,0.4545164239500006,0.9189504064734875,0.09,1507042.14,0.4545164239500006,0.9189504064734875,0.18,1507042.14,2,2018,2018-04-20,89.01001122998021
junho 2018,Ensino Profissional,2.5692860893390694,2.5527100500530113,0.5521478907199948,1.4560479988333512,0.12,992392.12,0.5521478907199948,1.4560479988333512,0.19,992392.12,3,2018,2018-06-20,90.4920635209639
agosto 2018,Ensino Profissional,2.5631421606856413,2.496996556538915,0.4609869714852796,1.9135531256700657,0.14,529235.56,0.45960893806555614,1.912175092250342,0.18,530485.56,4,2018,2018-08-20,90.70897571198554
outubro 2018,Ensino Profissional,2.539470234943591,2.7579192874118568,0.46329346778306174,2.3591739539136127,0.15,365069.41,0.4646587743609884,2.3591739539136127,0.18,365069.41,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Ensino Profissional,2.5410028408070233,3.049755325714496,0.6289949032852672,2.989592651730854,0.17,55048.43,0.6289949032852672,2.989592651730854,0.18,55048.43,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Ensino Profissional,2.55351060395357,2.55351060395357,0.4896230860107735,0.4896230860107735,0.06,1902632.09,0.48350078942063596,0.48350078942063596,0.21,1908276.04,1,2019,2019-02-20,92.18681122198316
abril 2019,Ensino Profissional,2.520137058916603,2.520137058916603,0.5119457166808843,0.9951695897466165,0.1,1424435.79,0.513016293171503,0.9901978860530075,0.19,1429079.74,2,2019,2019-04-20,93.40761811629307
junho 2019,Ensino Profissional,2.516613472894799,3.096054637851885,0.6276907496772248,1.6214689207931168,0.13,1379303.9,0.61269019390409,1.6015036126251434,0.19,1397979.13,3,2019,2019-06-20,93.53840092464623
agosto 2019,Ensino Profissional,2.5090809859576653,3.086787822996346,0.49697170966985216,2.113587404651222,0.15,913048.96,0.501349555026855,2.098059700092598,0.19,927616.93,4,2019,2019-08-20,93.8192116226781
outubro 2019,Ensino Profissional,2.507577442523129,3.079936787363779,0.48128492040659027,2.5936057774719172,0.16,456545.5,0.4900400833722765,2.5868425407114546,0.18,462894.52,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Ensino Profissional,2.4664890644693074,3.2834533193597237,0.6180351117075651,3.1691428777919994,0.18,109097.09,0.6246875281901892,3.1691428777919994,0.18,109097.09,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Ensino Profissional,2.435365656158972,2.435365656158972,0.5212602102423898,0.5212602102423898,0.06,1835221.83,0.5143765214498206,0.5143765214498206,0.21,1841821.83,1,2020,2020-02-20,95.87882600277499
abril 2020,Ensino Profissional,2.441229905400829,2.441229905400829,0.8311797959833023,1.3536951769985053,0.13,1040210.75,0.8379517886507762,1.3535669052652748,0.25,1040333.44,2,2020,2020-04-20,95.64850876331589
junho 2020,Ensino Profissional,2.4441870784633197,2.4651222996921276,0.4600022677979442,1.8153372374695556,0.14,620757.77,0.4268196281219653,1.7820261706789486,0.21,652580.76,3,2020,2020-06-20,95.53278554553334
agosto 2020,Ensino Profissional,2.4295885554852887,2.7313361705134405,0.3964392734172097,2.2009339519813578,0.16,509752.64,0.4289634626608144,2.200346033171291,0.2,510317.67,4,2020,2020-08-20,96.10680766207365
outubro 2020,Ensino Profissional,2.393553511625625,3.026538219732187,0.416805853701047,2.5850961091549363,0.16,430643.11,0.416805853701047,2.584516910208181,0.19,431208.14,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Ensino Profissional,2.3408375,3.276039675,0.640262374275,3.1684239065,0.18,107347.4,0.6408288168499999,3.1684239065,0.19,107347.4,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Ensino Superior,18.803229327829538,18.803229327829538,2.7829760644131416,2.7829760644131416,0.35,14215532.93,2.6129999538526,2.6129999538526,1.15,14366360.82,1,2018,2018-02-20,88.73475778602311
abril 2018,Ensino Superior,18.745082456949724,18.745082456949724,2.3108811150303428,5.085251139116171,0.5,12158617.39,2.4321740443403397,5.037093589861125,1.01,12201482.43,2,2018,2018-04-20,89.01001122998021
junho 2018,Ensino Superior,18.43808103252575,18.449131725383126,2.99032682504042,7.992293222846558,0.67,9462608.94,2.9713031567426897,7.925900715412929,1.02,9522688.89,3,2018,2018-06-20,90.4920635209639
agosto 2018,Ensino Superior,18.393990086468786,18.164685325426802,2.5617670817695704,10.534948349920931,0.78,6920856.26,2.4361810974655405,10.34312862245265,0.99,7094853.97,4,2018,2018-08-20,90.70897571198554
outubro 2018,Ensino Superior,18.22411220216508,17.75663122988299,2.402485727399517,12.84013845366727,0.84,4501271.78,2.4568265020341755,12.704431053896188,0.97,4625518.05,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Ensino Superior,18.235110709189325,16.948226651115405,3.12027276660366,15.968160423711312,0.92,896753.81,3.2560620676916927,15.968160423711312,0.96,896753.81,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Ensino Superior,17.069686858034572,17.069686858034572,2.824892449885499,2.824892449885499,0.36,13131821.73,2.4829613039638,2.4829613039638,1.06,13447037.15,1,2019,2019-02-20,92.18681122198316
abril 2019,Ensino Superior,16.84659165637709,16.84659165637709,2.154659952354507,4.942631985596786,0.48,11119205.19,2.265789003810208,4.716298818919963,0.92,11330617.61,2,2019,2019-04-20,93.40761811629307
junho 2019,Ensino Superior,16.82303721727806,17.086030808753048,2.665295082399795,7.601016416485089,0.62,8872130.79,2.8026298440913986,7.512334464281496,0.91,8955082.47,3,2019,2019-06-20,93.53840092464623
agosto 2019,Ensino Superior,16.772684110038156,17.034890534229145,2.16973821756987,9.748003998137774,0.69,6836499.5,2.1713699729145612,9.661219235622974,0.87,6917920.28,4,2019,2019-08-20,93.8192116226781
outubro 2019,Ensino Superior,16.762633235150364,17.012160625984617,2.359211147797228,12.101373745241577,0.76,4610024.05,2.333722624420571,11.98915246431155,0.86,4715372.3,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Ensino Superior,16.487965980666534,15.785262827084688,2.962625288669917,14.865709716507693,0.82,877615.09,3.051628504649838,14.84433047429476,0.85,898019.29,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Ensino Superior,14.617408852705779,14.617408852705779,2.528435819531036,2.528435819531036,0.3,11590765.42,2.210475105252811,2.210475105252811,0.89,11895622.42,1,2020,2020-02-20,95.87882600277499
abril 2020,Ensino Superior,14.65260690543581,14.65260690543581,2.267569226162194,4.8020934036366345,0.45,9421869.27,2.4228865143465925,4.6386843426686655,0.87,9578167.6,2,2020,2020-04-20,95.64850876331589
junho 2020,Ensino Superior,14.67035627608712,14.67035627608712,1.917965973185913,6.725876371455205,0.53,7589582.95,2.048531536921673,6.692834929378803,0.8,7621148.36,3,2020,2020-06-20,95.53278554553334
agosto 2020,Ensino Superior,14.582733877998425,14.124909910369507,1.886141641884277,8.57184602256952,0.6,5336872.43,1.9056411970728064,8.558501484017064,0.78,5349697.44,4,2020,2020-08-20,96.10680766207365
outubro 2020,Ensino Superior,14.366446452005622,13.260901500276185,2.0340483551702673,10.47875892236229,0.67,2714083.01,1.9412064840078171,10.372770435473017,0.77,2817478.7,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Ensino Superior,14.0500375,13.508777725,2.6901174422999996,12.938090474774999,0.75,569264.09,2.793771621525,12.938090474774999,0.78,569264.09,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Educação Infantil,215.6359072522754,216.16259682878496,55.94052983127514,55.94052983127514,7.02,142172663.07,25.65931844306716,25.65931844306716,11.27,169042622.65,1,2018,2018-02-20,88.73475778602311
abril 2018,Educação Infantil,214.9690774733346,215.4941383215941,25.987469600732847,81.75500963816269,8.07,119041213.46,31.365367506657044,56.9453373947308,11.37,141124305.51,2,2018,2018-04-20,89.01001122998021
junho 2018,Educação Infantil,211.44837741010534,212.1858528240077,30.638944489951744,111.05499472527616,9.33,91515400.35,35.07487550291848,91.08757897967979,11.69,109584326.89,3,2018,2018-06-20,90.4920635209639
agosto 2018,Educação Infantil,210.94274133085307,212.0792192724332,28.349763866424222,139.13919300636906,10.24,66163150.71,31.056376206304932,121.92613764173117,11.65,81776936.92,4,2018,2018-08-20,90.70897571198554
outubro 2018,Educação Infantil,208.99457747743935,215.93300943059086,25.26387708938335,163.11804865013173,10.69,48354488.32,31.65787360262095,152.45796114828644,11.62,58114281.17,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Educação Infantil,209.1207086328512,219.08194104036872,41.11360710224079,204.33009977993103,11.83,13497832.58,48.922814422081224,201.4727860857766,12.13,16112254.82,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Educação Infantil,225.7524663683914,225.7524663683914,57.77773834886548,57.77773834886548,7.28,154850545.42,26.970188371231025,26.970188371231025,11.48,183251043.36,1,2019,2019-02-20,92.18681122198316
abril 2019,Educação Infantil,222.8019557686363,223.6689215433034,30.415843464318385,87.43844574680745,8.51,127249642.59,33.0462485956654,59.663945461723436,11.67,153193141.75,2,2019,2019-04-20,93.40761811629307
junho 2019,Educação Infantil,222.4904402285591,223.35619383562832,33.813933440534306,121.13012516781863,9.87,95620629.96,38.08966612407882,97.67019110536023,11.83,117564677.14,3,2019,2019-06-20,93.53840092464623
agosto 2019,Educação Infantil,221.82450310602954,223.51372224632013,28.213057328230434,148.98062738166738,10.61,69926362.0,32.91331654351259,130.2911705670872,11.76,87460663.04,4,2019,2019-08-20,93.8192116226781
outubro 2019,Educação Infantil,221.6915768365584,223.67254894431733,28.081969559713404,176.97332168664548,11.14,43839117.03,33.89520588705792,164.10830068250579,11.71,55916215.4,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Educação Infantil,218.05900814059706,231.98371862411216,45.87729890863371,219.95079121270794,12.17,11484142.19,54.06796620219551,215.4872397041775,12.33,15744124.69,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Educação Infantil,225.4668825354029,225.4668825354029,56.82411354142273,56.82411354142273,6.82,161692707.05,28.240968458683795,28.240968458683795,11.31,189097890.99,1,2020,2020-02-20,95.87882600277499
abril 2020,Educação Infantil,226.00979648823306,228.834826282149,29.16325107485448,86.12419448571046,8.05,136500591.16,31.852787862475186,60.16175928303631,11.24,161333273.27,2,2020,2020-04-20,95.64850876331589
junho 2020,Educação Infantil,226.28357245687715,229.11202433815524,34.58783925467242,120.8163599029448,9.52,103457864.86,37.05660318375924,97.29123914815615,11.65,125932068.02,3,2020,2020-06-20,95.53278554553334
agosto 2020,Educação Infantil,224.93203682314018,227.06336277166434,27.241079666338294,147.33583342804042,10.38,76623583.28,27.901543170892396,124.61168588711813,11.43,98463036.05,4,2020,2020-08-20,96.10680766207365
outubro 2020,Educação Infantil,221.5959016598156,223.1748774833495,27.115158078824443,172.26574363528886,10.97,49663743.45,35.360336838400514,158.1238136712609,11.71,63459719.31,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Educação Infantil,216.7154375,221.82258498865,38.43365795355,206.90539284825,12.03,14879992.16,45.581229822299996,200.22249891734998,12.14,21546220.52,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2018,2018-02-20,88.73475778602311
abril 2018,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2018,2018-04-20,89.01001122998021
junho 2018,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2018,2018-06-20,90.4920635209639
agosto 2018,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018,2018-08-20,90.70897571198554
outubro 2018,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019,2019-02-20,92.18681122198316
abril 2019,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2019,2019-04-20,93.40761811629307
junho 2019,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2019,2019-06-20,93.53840092464623
agosto 2019,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2019,2019-08-20,93.8192116226781
outubro 2019,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2020,2020-02-20,95.87882600277499
abril 2020,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,2020-04-20,95.64850876331589
junho 2020,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2020,2020-06-20,95.53278554553334
agosto 2020,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2020,2020-08-20,96.10680766207365
outubro 2020,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Educação de Jovens e Adultos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2018,2018-02-20,88.73475778602311
abril 2018,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2018,2018-04-20,89.01001122998021
junho 2018,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2018,2018-06-20,90.4920635209639
agosto 2018,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018,2018-08-20,90.70897571198554
outubro 2018,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019,2019-02-20,92.18681122198316
abril 2019,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2019,2019-04-20,93.40761811629307
junho 2019,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2019,2019-06-20,93.53840092464623
agosto 2019,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2019,2019-08-20,93.8192116226781
outubro 2019,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2020,2020-02-20,95.87882600277499
abril 2020,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,2020-04-20,95.64850876331589
junho 2020,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2020,2020-06-20,95.53278554553334
agosto 2020,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2020,2020-08-20,96.10680766207365
outubro 2020,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Educação Especial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2018,2018-02-20,88.73475778602311
abril 2018,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2018,2018-04-20,89.01001122998021
junho 2018,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2018,2018-06-20,90.4920635209639
agosto 2018,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018,2018-08-20,90.70897571198554
outubro 2018,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019,2019-02-20,92.18681122198316
abril 2019,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2019,2019-04-20,93.40761811629307
junho 2019,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2019,2019-06-20,93.53840092464623
agosto 2019,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2019,2019-08-20,93.8192116226781
outubro 2019,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2020,2020-02-20,95.87882600277499
abril 2020,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,2020-04-20,95.64850876331589
junho 2020,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2020,2020-06-20,95.53278554553334
agosto 2020,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2020,2020-08-20,96.10680766207365
outubro 2020,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Educação Básica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020,2020-12-20,99.75062344139651
